570.0,387.0,111.0,139.0
569.0,386.0,111.0,139.0
568.0,387.0,111.0,139.0
569.0,386.0,111.0,139.0
568.0,387.0,111.0,139.0
569.0,386.0,111.0,139.0
568.0,385.0,111.0,139.0
567.0,384.0,111.0,139.0
564.0,385.0,111.0,139.0
563.0,384.0,111.0,139.0
562.0,385.0,111.0,139.0
561.0,384.0,111.0,139.0
560.0,385.0,111.0,139.0
563.0,384.0,111.0,139.0
562.0,387.0,111.0,139.0
563.0,386.0,111.0,139.0
562.0,387.0,111.0,139.0
563.0,388.0,111.0,139.0
562.0,389.0,111.0,139.0
563.0,388.0,111.0,139.0
562.0,387.0,111.0,139.0
563.0,386.0,111.0,139.0
562.0,387.0,111.0,139.0
561.0,388.0,111.0,139.0
560.0,389.0,111.0,139.0
561.0,388.0,111.0,139.0
560.0,389.0,111.0,139.0
561.0,388.0,111.0,139.0
560.0,389.0,111.0,139.0
561.0,388.0,111.0,139.0
560.0,389.0,111.0,139.0
559.0,390.0,111.0,139.0
558.0,391.0,111.0,139.0
559.0,392.0,111.0,139.0
558.0,393.0,111.0,139.0
557.0,394.0,111.0,139.0
556.0,395.0,111.0,139.0
557.0,394.0,111.0,139.0
556.0,395.0,111.0,139.0
557.0,394.0,111.0,139.0
556.0,393.0,111.0,139.0
557.0,392.0,111.0,139.0
556.0,391.0,111.0,139.0
557.0,390.0,111.0,139.0
556.0,391.0,111.0,139.0
557.0,390.0,111.0,139.0
558.0,391.0,111.0,139.0
559.0,390.0,111.0,139.0
558.0,391.0,111.0,139.0
559.0,390.0,111.0,139.0
560.0,391.0,111.0,139.0
563.0,388.0,111.0,139.0
562.0,387.0,111.0,139.0
565.0,384.0,111.0,139.0
566.0,381.0,111.0,139.0
567.0,376.0,111.0,139.0
568.0,369.0,111.0,139.0
571.0,360.0,111.0,139.0
574.0,353.0,111.0,139.0
577.0,348.0,111.0,139.0
578.0,347.0,111.0,139.0
581.0,344.0,111.0,139.0
584.0,341.0,111.0,139.0
587.0,336.0,111.0,139.0
579,209,133,240
579.0,209.0,133.0,240.0
580.0,207.0,133.0,240.0
579.0,203.0,133.0,240.0
580.0,201.0,133.0,240.0
579.0,201.0,133.0,240.0
578.0,201.0,133.0,240.0
575.0,201.0,133.0,240.0
574.0,199.0,133.0,240.0
571.0,199.0,133.0,240.0
572.0,199.0,133.0,240.0
571.0,199.0,133.0,240.0
572.0,199.0,133.0,240.0
571.0,199.0,133.0,240.0
570.0,199.0,133.0,240.0
567.0,199.0,133.0,240.0
566.0,199.0,133.0,240.0
565.0,199.0,133.0,240.0
564.0,201.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,201.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,201.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,203.0,133.0,240.0
561.0,203.0,133.0,240.0
562.0,205.0,133.0,240.0
561.0,207.0,133.0,240.0
562.0,205.0,133.0,240.0
561.0,207.0,133.0,240.0
560.0,205.0,133.0,240.0
559.0,207.0,133.0,240.0
558.0,207.0,133.0,240.0
557.0,207.0,133.0,240.0
556.0,207.0,133.0,240.0
555.0,209.0,133.0,240.0
556.0,211.0,133.0,240.0
555.0,211.0,133.0,240.0
554.0,213.0,133.0,240.0
553.0,215.0,133.0,240.0
552.0,215.0,133.0,240.0
551.0,217.0,133.0,240.0
550.0,221.0,133.0,240.0
549.0,223.0,133.0,240.0
548.0,223.0,133.0,240.0
547.0,223.0,133.0,240.0
546.0,225.0,133.0,240.0
545.0,229.0,133.0,240.0
544.0,233.0,133.0,240.0
541.0,235.0,133.0,240.0
540.0,237.0,133.0,240.0
539.0,241.0,133.0,240.0
547,352,135,156
547.0,352.0,135.0,156.0
544.0,358.0,135.0,156.0
541.0,364.0,135.0,156.0
538.0,366.0,135.0,156.0
537.0,368.0,135.0,156.0
536.0,368.0,135.0,156.0
539.0,368.0,135.0,156.0
540.0,368.0,135.0,156.0
541.0,368.0,135.0,156.0
542.0,368.0,135.0,156.0
543.0,368.0,135.0,156.0
542.0,368.0,135.0,156.0
541.0,368.0,135.0,156.0
540.0,368.0,135.0,156.0
541.0,368.0,135.0,156.0
540.0,370.0,135.0,156.0
541.0,370.0,135.0,156.0
540.0,372.0,135.0,156.0
541.0,372.0,135.0,156.0
540.0,372.0,135.0,156.0
541.0,372.0,135.0,156.0
540.0,372.0,135.0,156.0
541.0,370.0,135.0,156.0
540.0,370.0,135.0,156.0
541.0,370.0,135.0,156.0
540.0,370.0,135.0,156.0
541.0,370.0,135.0,156.0
540.0,370.0,135.0,156.0
541.0,370.0,135.0,156.0
540.0,370.0,135.0,156.0
541.0,370.0,135.0,156.0
540.0,370.0,135.0,156.0
541.0,370.0,135.0,156.0
540.0,370.0,135.0,156.0
543.0,370.0,135.0,156.0
542.0,370.0,135.0,156.0
543.0,370.0,135.0,156.0
544.0,370.0,135.0,156.0
545.0,368.0,135.0,156.0
544.0,368.0,135.0,156.0
545.0,366.0,135.0,156.0
544.0,366.0,135.0,156.0
545.0,366.0,135.0,156.0
544.0,366.0,135.0,156.0
545.0,366.0,135.0,156.0
546.0,366.0,135.0,156.0
547.0,366.0,135.0,156.0
546.0,366.0,135.0,156.0
547.0,366.0,135.0,156.0
546.0,366.0,135.0,156.0
547.0,366.0,135.0,156.0
546.0,366.0,135.0,156.0
547.0,366.0,135.0,156.0
546.0,366.0,135.0,156.0
547.0,366.0,135.0,156.0
548.0,366.0,135.0,156.0
549.0,366.0,135.0,156.0
548.0,366.0,135.0,156.0
549.0,366.0,135.0,156.0
548.0,366.0,135.0,156.0
549.0,366.0,135.0,156.0
548.0,366.0,135.0,156.0
549.0,366.0,135.0,156.0
546.0,366.0,135.0,156.0
547.0,366.0,135.0,156.0
546.0,366.0,135.0,156.0
547.0,366.0,135.0,156.0
546.0,366.0,135.0,156.0
545.0,364.0,135.0,156.0
544.0,364.0,135.0,156.0
545.0,364.0,135.0,156.0
544.0,364.0,135.0,156.0
545.0,364.0,135.0,156.0
544.0,364.0,135.0,156.0
543.0,364.0,135.0,156.0
544.0,364.0,135.0,156.0
545.0,364.0,135.0,156.0
544.0,366.0,135.0,156.0
545.0,366.0,135.0,156.0
544.0,368.0,135.0,156.0
545.0,370.0,135.0,156.0
546.0,370.0,135.0,156.0
547.0,370.0,135.0,156.0
546.0,370.0,135.0,156.0
547.0,370.0,135.0,156.0
548.0,368.0,135.0,156.0
549.0,368.0,135.0,156.0
548.0,370.0,135.0,156.0
549.0,372.0,135.0,156.0
548.0,374.0,135.0,156.0
549.0,374.0,135.0,156.0
548.0,374.0,135.0,156.0
549.0,374.0,135.0,156.0
548.0,374.0,135.0,156.0
549.0,374.0,135.0,156.0
548.0,374.0,135.0,156.0
549.0,374.0,135.0,156.0
548.0,374.0,135.0,156.0
549.0,374.0,135.0,156.0
548.0,374.0,135.0,156.0
549.0,374.0,135.0,156.0
548.0,374.0,135.0,156.0
549.0,376.0,135.0,156.0
548.0,376.0,135.0,156.0
549.0,376.0,135.0,156.0
550.0,378.0,135.0,156.0
551.0,378.0,135.0,156.0
550.0,380.0,135.0,156.0
551.0,380.0,135.0,156.0
550.0,382.0,135.0,156.0
551.0,382.0,135.0,156.0
550.0,382.0,135.0,156.0
551.0,382.0,135.0,156.0
552.0,382.0,135.0,156.0
553.0,382.0,135.0,156.0
552.0,382.0,135.0,156.0
553.0,382.0,135.0,156.0
552.0,382.0,135.0,156.0
553.0,380.0,135.0,156.0
552.0,380.0,135.0,156.0
553.0,380.0,135.0,156.0
552.0,380.0,135.0,156.0
553.0,378.0,135.0,156.0
554.0,378.0,135.0,156.0
555.0,378.0,135.0,156.0
554.0,378.0,135.0,156.0
555.0,376.0,135.0,156.0
554.0,376.0,135.0,156.0
557.0,376.0,135.0,156.0
556.0,376.0,135.0,156.0
559.0,376.0,135.0,156.0
558.0,376.0,135.0,156.0
559.0,376.0,135.0,156.0
558.0,376.0,135.0,156.0
559.0,376.0,135.0,156.0
558.0,376.0,135.0,156.0
559.0,376.0,135.0,156.0
560.0,376.0,135.0,156.0
559.0,376.0,135.0,156.0
558.0,376.0,135.0,156.0
559.0,376.0,135.0,156.0
556.0,376.0,135.0,156.0
555.0,376.0,135.0,156.0
552.0,376.0,135.0,156.0
551.0,376.0,135.0,156.0
548.0,376.0,135.0,156.0
547.0,376.0,135.0,156.0
546.0,376.0,135.0,156.0
547.0,378.0,135.0,156.0
546.0,378.0,135.0,156.0
545.0,376.0,135.0,156.0
544.0,376.0,135.0,156.0
545.0,376.0,135.0,156.0
544.0,378.0,135.0,156.0
545.0,378.0,135.0,156.0
544.0,378.0,135.0,156.0
545.0,380.0,135.0,156.0
542.0,380.0,135.0,156.0
543.0,380.0,135.0,156.0
542.0,380.0,135.0,156.0
543.0,380.0,135.0,156.0
542.0,380.0,135.0,156.0
543.0,380.0,135.0,156.0
542.0,380.0,135.0,156.0
543.0,380.0,135.0,156.0
542.0,380.0,135.0,156.0
543.0,380.0,135.0,156.0
542.0,380.0,135.0,156.0
543.0,382.0,135.0,156.0
542.0,382.0,135.0,156.0
541.0,382.0,135.0,156.0
540.0,384.0,135.0,156.0
541.0,384.0,135.0,156.0
540.0,384.0,135.0,156.0
539.0,384.0,135.0,156.0
538.0,386.0,135.0,156.0
539.0,386.0,135.0,156.0
538.0,386.0,135.0,156.0
537.0,386.0,135.0,156.0
536.0,386.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,390.0,135.0,156.0
536.0,390.0,135.0,156.0
537.0,390.0,135.0,156.0
536.0,390.0,135.0,156.0
537.0,390.0,135.0,156.0
536.0,390.0,135.0,156.0
537.0,390.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
535.0,388.0,135.0,156.0
534.0,388.0,135.0,156.0
535.0,388.0,135.0,156.0
534.0,388.0,135.0,156.0
535.0,388.0,135.0,156.0
534.0,388.0,135.0,156.0
535.0,388.0,135.0,156.0
534.0,388.0,135.0,156.0
535.0,388.0,135.0,156.0
534.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,386.0,135.0,156.0
537.0,384.0,135.0,156.0
538.0,386.0,135.0,156.0
539.0,388.0,135.0,156.0
538.0,388.0,135.0,156.0
539.0,388.0,135.0,156.0
538.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
537.0,388.0,135.0,156.0
536.0,388.0,135.0,156.0
535.0,388.0,135.0,156.0
534.0,388.0,135.0,156.0
535.0,388.0,135.0,156.0
534.0,388.0,135.0,156.0
533.0,388.0,135.0,156.0
532.0,388.0,135.0,156.0
533.0,388.0,135.0,156.0
532.0,388.0,135.0,156.0
533.0,388.0,135.0,156.0
534.0,388.0,135.0,156.0
535.0,386.0,135.0,156.0
536.0,384.0,135.0,156.0
539.0,382.0,135.0,156.0
540.0,380.0,135.0,156.0
545.0,374.0,135.0,156.0
548.0,364.0,135.0,156.0
550,310,137,213
550.0,310.0,137.0,213.0
557.0,309.0,137.0,213.0
564.0,308.0,137.0,213.0
569.0,307.0,137.0,213.0
574.0,308.0,137.0,213.0
577.0,309.0,137.0,213.0
582.0,310.0,137.0,213.0
583.0,309.0,137.0,213.0
586.0,310.0,137.0,213.0
585.0,309.0,137.0,213.0
586.0,308.0,137.0,213.0
585.0,307.0,137.0,213.0
584.0,308.0,137.0,213.0
583.0,307.0,137.0,213.0
582.0,308.0,137.0,213.0
581.0,307.0,137.0,213.0
582.0,308.0,137.0,213.0
581.0,307.0,137.0,213.0
582.0,308.0,137.0,213.0
581.0,307.0,137.0,213.0
582.0,308.0,137.0,213.0
581.0,307.0,137.0,213.0
582.0,308.0,137.0,213.0
581.0,307.0,137.0,213.0
580.0,308.0,137.0,213.0
579.0,307.0,137.0,213.0
580.0,308.0,137.0,213.0
579.0,307.0,137.0,213.0
580.0,308.0,137.0,213.0
579.0,309.0,137.0,213.0
578.0,310.0,137.0,213.0
577.0,309.0,137.0,213.0
578.0,310.0,137.0,213.0
577.0,309.0,137.0,213.0
578.0,310.0,137.0,213.0
577.0,309.0,137.0,213.0
578.0,310.0,137.0,213.0
577.0,309.0,137.0,213.0
578.0,310.0,137.0,213.0
577.0,311.0,137.0,213.0
576.0,312.0,137.0,213.0
573.0,311.0,137.0,213.0
570.0,312.0,137.0,213.0
567.0,313.0,137.0,213.0
564.0,314.0,137.0,213.0
563.0,313.0,137.0,213.0
564.0,314.0,137.0,213.0
565.0,313.0,137.0,213.0
568.0,314.0,137.0,213.0
569.0,315.0,137.0,213.0
572.0,316.0,137.0,213.0
573.0,317.0,137.0,213.0
574.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
576.0,318.0,137.0,213.0
575.0,317.0,137.0,213.0
574.0,318.0,137.0,213.0
573.0,317.0,137.0,213.0
574.0,318.0,137.0,213.0
573.0,317.0,137.0,213.0
574.0,318.0,137.0,213.0
